macro_variable,meeting_date,forecast_date,projection
gPGDP,19780315,1977.4,6.1
gPGDP,19780315,1978.1,7.5
gPGDP,19780315,1978.2,6.3
gPGDP,19780315,1978.3,5.9
gPGDP,19780315,1978.4,6.7
gPGDP,19780315,1979.1,6.5
gPGDP,19780315,1979.2,6.1
gPGDP,19780412,1977.3,4.8
gPGDP,19780412,1977.4,5.9
gPGDP,19780412,1978.1,7.2
gPGDP,19780412,1978.2,7.4
gPGDP,19780412,1978.3,6.7
gPGDP,19780412,1978.4,7.1
gPGDP,19780412,1979.1,6.9
gPGDP,19780412,1979.2,6.4
gPGDP,19780510,1977.3,4.8
gPGDP,19780510,1977.4,5.9
gPGDP,19780510,1978.1,7.1
gPGDP,19780510,1978.2,7.7
gPGDP,19780510,1978.3,6.9
gPGDP,19780510,1978.4,7.2
gPGDP,19780510,1979.1,6.9
gPGDP,19780510,1979.2,6.5
gPGDP,19780614,1977.3,4.8
gPGDP,19780614,1977.4,5.9
gPGDP,19780614,1978.1,7.1
gPGDP,19780614,1978.2,8.6
gPGDP,19780614,1978.3,6.9
gPGDP,19780614,1978.4,7.3
gPGDP,19780614,1979.1,7.2
gPGDP,19780614,1979.2,6.7
gPGDP,19780712,1978.1,7.0
gPGDP,19780712,1978.2,9.2
gPGDP,19780712,1978.3,6.8
gPGDP,19780712,1978.4,7.2
gPGDP,19780712,1979.1,7.2
gPGDP,19780712,1979.2,6.9
gPGDP,19780712,1979.3,6.7
gPGDP,19780712,1979.4,7.3
gPGDP,19780809,1978.1,7.2
gPGDP,19780809,1978.2,10.0
gPGDP,19780809,1978.3,7.4
gPGDP,19780809,1978.4,7.4
gPGDP,19780809,1979.1,7.6
gPGDP,19780809,1979.2,7.0
gPGDP,19780809,1979.3,6.9
gPGDP,19780809,1979.4,7.3
gPGDP,19780913,1978.1,7.2
gPGDP,19780913,1978.2,10.7
gPGDP,19780913,1978.3,7.0
gPGDP,19780913,1978.4,7.2
gPGDP,19780913,1979.1,7.7
gPGDP,19780913,1979.2,6.8
gPGDP,19780913,1979.3,6.6
gPGDP,19780913,1979.4,7.3
gPGDP,19781011,1978.1,7.2
gPGDP,19781011,1978.2,11.0
gPGDP,19781011,1978.3,7.3
gPGDP,19781011,1978.4,7.4
gPGDP,19781011,1979.1,7.4
gPGDP,19781011,1979.2,6.9
gPGDP,19781011,1979.3,6.8
gPGDP,19781011,1979.4,7.5
gPGDP,19781115,1978.1,7.2
gPGDP,19781115,1978.2,11.0
gPGDP,19781115,1978.3,7.0
gPGDP,19781115,1978.4,7.6
gPGDP,19781115,1979.1,7.6
gPGDP,19781115,1979.2,7.0
gPGDP,19781115,1979.3,6.8
gPGDP,19781115,1979.4,7.4
gPGDP,19781213,1978.1,7.2
gPGDP,19781213,1978.2,11.0
gPGDP,19781213,1978.3,7.1
gPGDP,19781213,1978.4,8.1
gPGDP,19781213,1979.1,8.1
gPGDP,19781213,1979.2,7.2
gPGDP,19781213,1979.3,7.0
gPGDP,19781213,1979.4,7.6
gPGDP,19790131,1978.1,7.2
gPGDP,19790131,1978.2,11.0
gPGDP,19790131,1978.3,6.9
gPGDP,19790131,1978.4,8.1
gPGDP,19790131,1979.1,8.9
gPGDP,19790131,1979.2,7.7
gPGDP,19790131,1979.3,6.8
gPGDP,19790131,1979.4,7.6
gPGDP,19790131,1980.1,7.9
gPGDP,19790131,1980.2,7.5
gPGDP,19790131,1980.3,7.0
gPGDP,19790131,1980.4,7.6
gPGDP,19790314,1978.1,7.2
gPGDP,19790314,1978.2,11.0
gPGDP,19790314,1978.3,6.9
gPGDP,19790314,1978.4,8.1
gPGDP,19790314,1979.1,8.9
gPGDP,19790314,1979.2,8.3
gPGDP,19790314,1979.3,7.1
gPGDP,19790314,1979.4,8.0
gPGDP,19790314,1980.1,7.9
gPGDP,19790314,1980.2,7.7
gPGDP,19790314,1980.3,7.3
gPGDP,19790314,1980.4,7.8
gPGDP,19790411,1978.2,11.0
gPGDP,19790411,1978.3,6.9
gPGDP,19790411,1978.4,8.2
gPGDP,19790411,1979.1,9.4
gPGDP,19790411,1979.2,8.8
gPGDP,19790411,1979.3,7.6
gPGDP,19790411,1979.4,8.6
gPGDP,19790411,1980.1,8.1
gPGDP,19790411,1980.2,8.1
gPGDP,19790411,1980.3,7.7
gPGDP,19790411,1980.4,8.2
gPGDP,19790516,1978.2,11.0
gPGDP,19790516,1978.3,6.9
gPGDP,19790516,1978.4,8.2
gPGDP,19790516,1979.1,8.7
gPGDP,19790516,1979.2,9.6
gPGDP,19790516,1979.3,7.6
gPGDP,19790516,1979.4,8.7
gPGDP,19790516,1980.1,8.1
gPGDP,19790516,1980.2,8.1
gPGDP,19790516,1980.3,7.7
gPGDP,19790516,1980.4,8.2
gPGDP,19790703,1978.3,6.9
gPGDP,19790703,1978.4,8.2
gPGDP,19790703,1979.1,8.9
gPGDP,19790703,1979.2,9.6
gPGDP,19790703,1979.3,9.0
gPGDP,19790703,1979.4,10.7
gPGDP,19790703,1980.1,9.9
gPGDP,19790703,1980.2,9.1
gPGDP,19790703,1980.3,8.3
gPGDP,19790703,1980.4,8.6
gPGDP,19790808,1978.3,7.2
gPGDP,19790808,1978.4,8.7
gPGDP,19790808,1979.1,9.3
gPGDP,19790808,1979.2,9.9
gPGDP,19790808,1979.3,8.9
gPGDP,19790808,1979.4,10.2
gPGDP,19790808,1980.1,9.6
gPGDP,19790808,1980.2,9.0
gPGDP,19790808,1980.3,8.4
gPGDP,19790808,1980.4,8.8
gPGDP,19790912,1978.3,7.2
gPGDP,19790912,1978.4,8.7
gPGDP,19790912,1979.1,9.3
gPGDP,19790912,1979.2,9.2
gPGDP,19790912,1979.3,8.7
gPGDP,19790912,1979.4,10.3
gPGDP,19790912,1980.1,9.5
gPGDP,19790912,1980.2,9.1
gPGDP,19790912,1980.3,8.4
gPGDP,19790912,1980.4,8.7
gPGDP,19791012,1978.4,8.7
gPGDP,19791012,1979.1,9.3
gPGDP,19791012,1979.2,9.3
gPGDP,19791012,1979.3,8.9
gPGDP,19791012,1979.4,10.2
gPGDP,19791012,1980.1,9.6
gPGDP,19791012,1980.2,9.1
gPGDP,19791012,1980.3,8.4
gPGDP,19791012,1980.4,8.8
gPGDP,19791114,1978.4,8.7
gPGDP,19791114,1979.1,9.3
gPGDP,19791114,1979.2,9.3
gPGDP,19791114,1979.3,8.4
gPGDP,19791114,1979.4,9.9
gPGDP,19791114,1980.1,9.8
gPGDP,19791114,1980.2,9.4
gPGDP,19791114,1980.3,8.9
gPGDP,19791114,1980.4,9.2
gPGDP,19800103,1979.1,9.3
gPGDP,19800103,1979.2,9.3
gPGDP,19800103,1979.3,8.5
gPGDP,19800103,1979.4,9.3
gPGDP,19800103,1980.1,8.7
gPGDP,19800103,1980.2,9.7
gPGDP,19800103,1980.3,9.8
gPGDP,19800103,1980.4,9.7
gPGDP,19800103,1981.1,9.1
gPGDP,19800103,1981.2,8.8
gPGDP,19800103,1981.3,8.3
gPGDP,19800103,1981.4,8.6
gPGDP,19800130,1979.1,9.3
gPGDP,19800130,1979.2,9.3
gPGDP,19800130,1979.3,8.5
gPGDP,19800130,1979.4,8.7
gPGDP,19800130,1980.1,8.1
gPGDP,19800130,1980.2,8.9
gPGDP,19800130,1980.3,9.7
gPGDP,19800130,1980.4,10.6
gPGDP,19800130,1981.1,9.4
gPGDP,19800130,1981.2,8.6
gPGDP,19800130,1981.3,7.7
gPGDP,19800130,1981.4,8.0
gPGDP,19800314,1979.1,9.3
gPGDP,19800314,1979.2,9.3
gPGDP,19800314,1979.3,8.5
gPGDP,19800314,1979.4,8.7
gPGDP,19800314,1980.1,9.2
gPGDP,19800314,1980.2,10.0
gPGDP,19800314,1980.3,9.5
gPGDP,19800314,1980.4,10.1
gPGDP,19800314,1981.1,9.5
gPGDP,19800314,1981.2,8.6
gPGDP,19800314,1981.3,7.9
gPGDP,19800314,1981.4,8.3
gPGDP,19800416,1979.2,9.3
gPGDP,19800416,1979.3,8.5
gPGDP,19800416,1979.4,8.4
gPGDP,19800416,1980.1,8.2
gPGDP,19800416,1980.2,11.5
gPGDP,19800416,1980.3,10.0
gPGDP,19800416,1980.4,10.2
gPGDP,19800416,1981.1,10.2
gPGDP,19800416,1981.2,9.0
gPGDP,19800416,1981.3,8.1
gPGDP,19800416,1981.4,8.7
gPGDP,19800514,1979.2,9.3
gPGDP,19800514,1979.3,8.5
gPGDP,19800514,1979.4,8.4
gPGDP,19800514,1980.1,9.5
gPGDP,19800514,1980.2,10.9
gPGDP,19800514,1980.3,9.8
gPGDP,19800514,1980.4,10.4
gPGDP,19800514,1981.1,10.1
gPGDP,19800514,1981.2,8.9
gPGDP,19800514,1981.3,8.3
gPGDP,19800514,1981.4,8.9
gPGDP,19800702,1979.3,8.5
gPGDP,19800702,1979.4,8.4
gPGDP,19800702,1980.1,9.5
gPGDP,19800702,1980.2,9.2
gPGDP,19800702,1980.3,8.6
gPGDP,19800702,1980.4,10.4
gPGDP,19800702,1981.1,9.9
gPGDP,19800702,1981.2,8.6
gPGDP,19800702,1981.3,7.9
gPGDP,19800702,1981.4,8.5
gPGDP,19800806,1979.3,8.5
gPGDP,19800806,1979.4,8.4
gPGDP,19800806,1980.1,9.5
gPGDP,19800806,1980.2,10.4
gPGDP,19800806,1980.3,7.5
gPGDP,19800806,1980.4,11.0
gPGDP,19800806,1981.1,10.0
gPGDP,19800806,1981.2,8.5
gPGDP,19800806,1981.3,7.9
gPGDP,19800806,1981.4,8.7
gPGDP,19800910,1979.3,8.5
gPGDP,19800910,1979.4,8.4
gPGDP,19800910,1980.1,9.5
gPGDP,19800910,1980.2,10.6
gPGDP,19800910,1980.3,8.5
gPGDP,19800910,1980.4,11.5
gPGDP,19800910,1981.1,10.3
gPGDP,19800910,1981.2,8.9
gPGDP,19800910,1981.3,7.8
gPGDP,19800910,1981.4,8.8
gPGDP,19801015,1979.4,8.4
gPGDP,19801015,1980.1,9.5
gPGDP,19801015,1980.2,10.7
gPGDP,19801015,1980.3,9.5
gPGDP,19801015,1980.4,11.0
gPGDP,19801015,1981.1,10.4
gPGDP,19801015,1981.2,9.2
gPGDP,19801015,1981.3,8.3
gPGDP,19801015,1981.4,8.9
gPGDP,19801112,1979.4,8.4
gPGDP,19801112,1980.1,9.5
gPGDP,19801112,1980.2,10.7
gPGDP,19801112,1980.3,9.1
gPGDP,19801112,1980.4,12.4
gPGDP,19801112,1981.1,9.9
gPGDP,19801112,1981.2,8.8
gPGDP,19801112,1981.3,8.6
gPGDP,19801112,1981.4,9.4
gPGDP,19801212,1979.4,8.4
gPGDP,19801212,1980.1,9.5
gPGDP,19801212,1980.2,10.7
gPGDP,19801212,1980.3,9.8
gPGDP,19801212,1980.4,12.9
gPGDP,19801212,1981.1,10.9
gPGDP,19801212,1981.2,9.6
gPGDP,19801212,1981.3,9.3
gPGDP,19801212,1981.4,9.3
gPGDP,19801212,1982.1,8.2
gPGDP,19801212,1982.2,7.8
gPGDP,19801212,1982.3,7.7
gPGDP,19801212,1982.4,8.3
gPGDP,19810128,1980.1,9.3
gPGDP,19810128,1980.2,9.8
gPGDP,19810128,1980.3,9.2
gPGDP,19810128,1980.4,11.2
gPGDP,19810128,1981.1,11.7
gPGDP,19810128,1981.2,8.7
gPGDP,19810128,1981.3,8.6
gPGDP,19810128,1981.4,9.1
gPGDP,19810128,1982.1,8.0
gPGDP,19810128,1982.2,7.6
gPGDP,19810128,1982.3,7.5
gPGDP,19810128,1982.4,8.1
gPGDP,19810325,1980.1,9.3
gPGDP,19810325,1980.2,9.8
gPGDP,19810325,1980.3,9.2
gPGDP,19810325,1980.4,10.7
gPGDP,19810325,1981.1,9.1
gPGDP,19810325,1981.2,8.9
gPGDP,19810325,1981.3,8.7
gPGDP,19810325,1981.4,9.0
gPGDP,19810325,1982.1,8.0
gPGDP,19810325,1982.2,7.7
gPGDP,19810325,1982.3,7.6
gPGDP,19810325,1982.4,8.3
gPGDP,19810513,1980.2,9.8
gPGDP,19810513,1980.3,9.2
gPGDP,19810513,1980.4,10.7
gPGDP,19810513,1981.1,7.8
gPGDP,19810513,1981.2,8.1
gPGDP,19810513,1981.3,8.2
gPGDP,19810513,1981.4,8.3
gPGDP,19810513,1982.1,7.6
gPGDP,19810513,1982.2,7.3
gPGDP,19810513,1982.3,7.1
gPGDP,19810513,1982.4,7.8
gPGDP,19810701,1980.3,9.2
gPGDP,19810701,1980.4,10.7
gPGDP,19810701,1981.1,9.8
gPGDP,19810701,1981.2,6.3
gPGDP,19810701,1981.3,7.3
gPGDP,19810701,1981.4,9.1
gPGDP,19810701,1982.1,7.2
gPGDP,19810701,1982.2,7.0
gPGDP,19810701,1982.3,6.6
gPGDP,19810701,1982.4,7.3
gPGDP,19810812,1980.3,9.2
gPGDP,19810812,1980.4,10.7
gPGDP,19810812,1981.1,9.8
gPGDP,19810812,1981.2,6.0
gPGDP,19810812,1981.3,7.2
gPGDP,19810812,1981.4,9.3
gPGDP,19810812,1982.1,6.6
gPGDP,19810812,1982.2,6.8
gPGDP,19810812,1982.3,6.5
gPGDP,19810812,1982.4,7.2
gPGDP,19810930,1980.3,9.2
gPGDP,19810930,1980.4,10.7
gPGDP,19810930,1981.1,9.8
gPGDP,19810930,1981.2,6.4
gPGDP,19810930,1981.3,8.4
gPGDP,19810930,1981.4,8.8
gPGDP,19810930,1982.1,6.7
gPGDP,19810930,1982.2,6.9
gPGDP,19810930,1982.3,6.5
gPGDP,19810930,1982.4,7.0
gPGDP,19811110,1980.4,10.7
gPGDP,19811110,1981.1,9.8
gPGDP,19811110,1981.2,6.4
gPGDP,19811110,1981.3,9.4
gPGDP,19811110,1981.4,9.6
gPGDP,19811110,1982.1,7.1
gPGDP,19811110,1982.2,7.3
gPGDP,19811110,1982.3,6.6
gPGDP,19811110,1982.4,7.3
gPGDP,19811216,1980.4,10.7
gPGDP,19811216,1981.1,9.8
gPGDP,19811216,1981.2,6.4
gPGDP,19811216,1981.3,9.5
gPGDP,19811216,1981.4,9.0
gPGDP,19811216,1982.1,6.9
gPGDP,19811216,1982.2,7.1
gPGDP,19811216,1982.3,6.4
gPGDP,19811216,1982.4,6.7
gPGDP,19820127,1981.1,9.8
gPGDP,19820127,1981.2,6.4
gPGDP,19820127,1981.3,9.9
gPGDP,19820127,1981.4,8.4
gPGDP,19820127,1982.1,6.7
gPGDP,19820127,1982.2,6.9
gPGDP,19820127,1982.3,6.1
gPGDP,19820127,1982.4,6.1
gPGDP,19820127,1983.1,5.5
gPGDP,19820127,1983.2,5.0
gPGDP,19820127,1983.3,4.7
gPGDP,19820127,1983.4,5.3
gPGDP,19820324,1981.1,9.8
gPGDP,19820324,1981.2,6.4
gPGDP,19820324,1981.3,9.9
gPGDP,19820324,1981.4,9.5
gPGDP,19820324,1982.1,5.0
gPGDP,19820324,1982.2,6.6
gPGDP,19820324,1982.3,5.4
gPGDP,19820324,1982.4,5.5
gPGDP,19820324,1983.1,5.0
gPGDP,19820324,1983.2,4.8
gPGDP,19820324,1983.3,4.2
gPGDP,19820324,1983.4,5.2
gPGDP,19820512,1981.2,6.4
gPGDP,19820512,1981.3,9.9
gPGDP,19820512,1981.4,9.5
gPGDP,19820512,1982.1,3.6
gPGDP,19820512,1982.2,6.0
gPGDP,19820512,1982.3,5.5
gPGDP,19820512,1982.4,5.7
gPGDP,19820512,1983.1,4.7
gPGDP,19820512,1983.2,4.6
gPGDP,19820512,1983.3,3.9
gPGDP,19820512,1983.4,4.9
gPGDP,19820623,1981.2,6.4
gPGDP,19820623,1981.3,9.9
gPGDP,19820623,1981.4,9.5
gPGDP,19820623,1982.1,3.8
gPGDP,19820623,1982.2,6.1
gPGDP,19820623,1982.3,5.7
gPGDP,19820623,1982.4,5.4
gPGDP,19820623,1983.1,4.6
gPGDP,19820623,1983.2,4.5
gPGDP,19820623,1983.3,3.8
gPGDP,19820623,1983.4,4.5
gPGDP,19820818,1981.3,9.0
gPGDP,19820818,1981.4,8.8
gPGDP,19820818,1982.1,4.3
gPGDP,19820818,1982.2,5.3
gPGDP,19820818,1982.3,6.4
gPGDP,19820818,1982.4,5.2
gPGDP,19820818,1983.1,4.9
gPGDP,19820818,1983.2,4.1
gPGDP,19820818,1983.3,3.8
gPGDP,19820818,1983.4,4.2
gPGDP,19820929,1981.3,9.0
gPGDP,19820929,1981.4,8.8
gPGDP,19820929,1982.1,4.3
gPGDP,19820929,1982.2,4.6
gPGDP,19820929,1982.3,6.4
gPGDP,19820929,1982.4,5.4
gPGDP,19820929,1983.1,4.8
gPGDP,19820929,1983.2,4.1
gPGDP,19820929,1983.3,3.9
gPGDP,19820929,1983.4,4.3
gPGDP,19821110,1981.4,8.8
gPGDP,19821110,1982.1,4.3
gPGDP,19821110,1982.2,4.6
gPGDP,19821110,1982.3,5.4
gPGDP,19821110,1982.4,6.0
gPGDP,19821110,1983.1,5.0
gPGDP,19821110,1983.2,4.1
gPGDP,19821110,1983.3,3.4
gPGDP,19821110,1983.4,3.9
gPGDP,19821215,1981.4,8.8
gPGDP,19821215,1982.1,4.3
gPGDP,19821215,1982.2,4.6
gPGDP,19821215,1982.3,4.7
gPGDP,19821215,1982.4,6.0
gPGDP,19821215,1983.1,4.4
gPGDP,19821215,1983.2,4.2
gPGDP,19821215,1983.3,3.9
gPGDP,19821215,1983.4,4.0
gPGDP,19830202,1982.1,4.3
gPGDP,19830202,1982.2,4.6
gPGDP,19830202,1982.3,5.0
gPGDP,19830202,1982.4,4.3
gPGDP,19830202,1983.1,4.5
gPGDP,19830202,1983.2,3.6
gPGDP,19830202,1983.3,3.8
gPGDP,19830202,1983.4,3.6
gPGDP,19830202,1984.1,3.5
gPGDP,19830202,1984.2,3.5
gPGDP,19830202,1984.3,3.8
gPGDP,19830202,1984.4,4.2
gPGDP,19830323,1982.1,4.3
gPGDP,19830323,1982.2,4.6
gPGDP,19830323,1982.3,5.0
gPGDP,19830323,1982.4,3.7
gPGDP,19830323,1983.1,3.8
gPGDP,19830323,1983.2,4.5
gPGDP,19830323,1983.3,3.0
gPGDP,19830323,1983.4,3.2
gPGDP,19830323,1984.1,3.4
gPGDP,19830323,1984.2,3.4
gPGDP,19830323,1984.3,3.4
gPGDP,19830323,1984.4,3.7
gPGDP,19830518,1982.2,4.6
gPGDP,19830518,1982.3,5.0
gPGDP,19830518,1982.4,3.7
gPGDP,19830518,1983.1,5.8
gPGDP,19830518,1983.2,3.2
gPGDP,19830518,1983.3,3.1
gPGDP,19830518,1983.4,3.2
gPGDP,19830518,1984.1,3.1
gPGDP,19830518,1984.2,3.4
gPGDP,19830518,1984.3,3.4
gPGDP,19830518,1984.4,4.0
gPGDP,19830706,1982.3,5.0
gPGDP,19830706,1982.4,3.7
gPGDP,19830706,1983.1,5.5
gPGDP,19830706,1983.2,3.6
gPGDP,19830706,1983.3,3.3
gPGDP,19830706,1983.4,3.1
gPGDP,19830706,1984.1,3.5
gPGDP,19830706,1984.2,3.9
gPGDP,19830706,1984.3,4.3
gPGDP,19830706,1984.4,4.3
gPGDP,19830817,1982.3,3.7
gPGDP,19830817,1982.4,3.8
gPGDP,19830817,1983.1,5.5
gPGDP,19830817,1983.2,4.5
gPGDP,19830817,1983.3,3.8
gPGDP,19830817,1983.4,3.6
gPGDP,19830817,1984.1,4.5
gPGDP,19830817,1984.2,4.3
gPGDP,19830817,1984.3,4.5
gPGDP,19830817,1984.4,4.5
gPGDP,19830928,1982.3,3.7
gPGDP,19830928,1982.4,3.8
gPGDP,19830928,1983.1,5.5
gPGDP,19830928,1983.2,3.3
gPGDP,19830928,1983.3,4.0
gPGDP,19830928,1983.4,4.1
gPGDP,19830928,1984.1,4.5
gPGDP,19830928,1984.2,4.3
gPGDP,19830928,1984.3,4.4
gPGDP,19830928,1984.4,4.5
gPGDP,19831109,1982.4,3.8
gPGDP,19831109,1983.1,5.5
gPGDP,19831109,1983.2,3.3
gPGDP,19831109,1983.3,3.4
gPGDP,19831109,1983.4,4.6
gPGDP,19831109,1984.1,4.7
gPGDP,19831109,1984.2,4.6
gPGDP,19831109,1984.3,4.5
gPGDP,19831109,1984.4,4.6
gPGDP,19831214,1982.4,3.8
gPGDP,19831214,1983.1,5.5
gPGDP,19831214,1983.2,3.3
gPGDP,19831214,1983.3,3.3
gPGDP,19831214,1983.4,4.9
gPGDP,19831214,1984.1,4.9
gPGDP,19831214,1984.2,4.4
gPGDP,19831214,1984.3,4.5
gPGDP,19831214,1984.4,4.6
gPGDP,19840125,1983.1,5.5
gPGDP,19840125,1983.2,3.3
gPGDP,19840125,1983.3,3.6
gPGDP,19840125,1983.4,3.9
gPGDP,19840125,1984.1,5.2
gPGDP,19840125,1984.2,4.1
gPGDP,19840125,1984.3,4.3
gPGDP,19840125,1984.4,4.6
gPGDP,19840125,1985.1,5.3
gPGDP,19840125,1985.2,4.9
gPGDP,19840125,1985.3,5.1
gPGDP,19840125,1985.4,5.3
gPGDP,19840321,1983.1,5.5
gPGDP,19840321,1983.2,3.3
gPGDP,19840321,1983.3,3.6
gPGDP,19840321,1983.4,3.9
gPGDP,19840321,1984.1,4.8
gPGDP,19840321,1984.2,4.1
gPGDP,19840321,1984.3,4.7
gPGDP,19840321,1984.4,5.1
gPGDP,19840321,1985.1,5.4
gPGDP,19840321,1985.2,5.3
gPGDP,19840321,1985.3,5.7
gPGDP,19840321,1985.4,5.9
gPGDP,19840516,1983.2,3.3
gPGDP,19840516,1983.3,3.6
gPGDP,19840516,1983.4,3.9
gPGDP,19840516,1984.1,4.1
gPGDP,19840516,1984.2,4.3
gPGDP,19840516,1984.3,4.6
gPGDP,19840516,1984.4,4.7
gPGDP,19840516,1985.1,5.4
gPGDP,19840516,1985.2,5.2
gPGDP,19840516,1985.3,5.6
gPGDP,19840516,1985.4,5.9
gPGDP,19840711,1983.3,3.6
gPGDP,19840711,1983.4,3.9
gPGDP,19840711,1984.1,3.9
gPGDP,19840711,1984.2,2.8
gPGDP,19840711,1984.3,4.1
gPGDP,19840711,1984.4,4.5
gPGDP,19840711,1985.1,4.9
gPGDP,19840711,1985.2,4.8
gPGDP,19840711,1985.3,5.3
gPGDP,19840711,1985.4,5.6
gPGDP,19840815,1983.3,3.1
gPGDP,19840815,1983.4,4.4
gPGDP,19840815,1984.1,4.4
gPGDP,19840815,1984.2,3.2
gPGDP,19840815,1984.3,3.3
gPGDP,19840815,1984.4,3.9
gPGDP,19840815,1985.1,4.5
gPGDP,19840815,1985.2,4.2
gPGDP,19840815,1985.3,4.8
gPGDP,19840815,1985.4,5.2
gPGDP,19840926,1983.3,3.1
gPGDP,19840926,1983.4,4.4
gPGDP,19840926,1984.1,4.4
gPGDP,19840926,1984.2,3.3
gPGDP,19840926,1984.3,3.4
gPGDP,19840926,1984.4,4.3
gPGDP,19840926,1985.1,4.8
gPGDP,19840926,1985.2,4.1
gPGDP,19840926,1985.3,4.3
gPGDP,19840926,1985.4,4.6
gPGDP,19841031,1983.4,4.4
gPGDP,19841031,1984.1,4.4
gPGDP,19841031,1984.2,3.3
gPGDP,19841031,1984.3,3.6
gPGDP,19841031,1984.4,3.8
gPGDP,19841031,1985.1,4.6
gPGDP,19841031,1985.2,3.9
gPGDP,19841031,1985.3,4.1
gPGDP,19841031,1985.4,4.3
gPGDP,19841212,1983.4,4.4
gPGDP,19841212,1984.1,4.4
gPGDP,19841212,1984.2,3.3
gPGDP,19841212,1984.3,3.7
gPGDP,19841212,1984.4,4.1
gPGDP,19841212,1985.1,4.5
gPGDP,19841212,1985.2,3.6
gPGDP,19841212,1985.3,3.7
gPGDP,19841212,1985.4,3.9
gNGDP,19670329,1966.1,9.5
gNGDP,19670329,1966.2,6.2
gNGDP,19670329,1966.3,7.1
gNGDP,19670329,1966.4,7.5
gNGDP,19670329,1967.1,2.5
gNGDP,19670329,1967.2,2.8
gNGDP,19670426,1966.2,6.2
gNGDP,19670426,1966.3,7.1
gNGDP,19670426,1966.4,7.5
gNGDP,19670426,1967.1,2.6
gNGDP,19670426,1967.2,4.2
gNGDP,19670426,1967.3,7.1
gNGDP,19670517,1966.2,6.2
gNGDP,19670517,1966.3,7.1
gNGDP,19670517,1966.4,7.5
gNGDP,19670517,1967.1,2.3
gNGDP,19670517,1967.2,4.2
gNGDP,19670517,1967.3,7.4
gNGDP,19670614,1966.2,6.2
gNGDP,19670614,1966.3,7.1
gNGDP,19670614,1966.4,7.5
gNGDP,19670614,1967.1,2.3
gNGDP,19670614,1967.2,5.1
gNGDP,19670614,1967.3,7.2
gNGDP,19670717,1966.3,6.6
gNGDP,19670717,1966.4,7.1
gNGDP,19670717,1967.1,2.2
gNGDP,19670717,1967.2,4.7
gNGDP,19670717,1967.3,7.2
gNGDP,19670809,1966.3,6.6
gNGDP,19670809,1966.4,7.1
gNGDP,19670809,1967.1,2.2
gNGDP,19670809,1967.2,4.7
gNGDP,19670809,1967.3,7.1
gNGDP,19670809,1967.4,8.4
gNGDP,19670907,1966.3,6.6
gNGDP,19670907,1966.4,7.1
gNGDP,19670907,1967.1,2.2
gNGDP,19670907,1967.2,4.6
gNGDP,19670907,1967.3,7.6
gNGDP,19670907,1967.4,10.2
gNGDP,19670927,1966.3,6.6
gNGDP,19670927,1966.4,7.1
gNGDP,19670927,1967.1,2.2
gNGDP,19670927,1967.2,4.6
gNGDP,19670927,1967.3,7.7
gNGDP,19670927,1967.4,10.1
gNGDP,19671018,1966.4,7.1
gNGDP,19671018,1967.1,2.2
gNGDP,19671018,1967.2,4.6
gNGDP,19671018,1967.3,7.7
gNGDP,19671018,1967.4,10.1
gNGDP,19671108,1966.4,7.1
gNGDP,19671108,1967.1,2.2
gNGDP,19671108,1967.2,4.6
gNGDP,19671108,1967.3,7.7
gNGDP,19671108,1967.4,9.1
gNGDP,19671206,1966.4,7.1
gNGDP,19671206,1967.1,2.2
gNGDP,19671206,1967.2,4.6
gNGDP,19671206,1967.3,8.3
gNGDP,19671206,1967.4,8.5
gNGDP,19671206,1968.1,9.7
gNGDP,19680104,1967.1,2.2
gNGDP,19680104,1967.2,4.6
gNGDP,19680104,1967.3,8.3
gNGDP,19680104,1967.4,9.0
gNGDP,19680104,1968.1,9.9
gNGDP,19680131,1967.1,2.2
gNGDP,19680131,1967.2,4.6
gNGDP,19680131,1967.3,8.3
gNGDP,19680131,1967.4,8.3
gNGDP,19680131,1968.1,9.7
gNGDP,19680206,1968.1,9.5
gNGDP,19680206,1968.2,7.0
gNGDP,19680206,1968.3,5.0
gNGDP,19680206,1968.4,6.6
gNGDP,19680228,1967.1,2.2
gNGDP,19680228,1967.2,4.6
gNGDP,19680228,1967.3,8.3
gNGDP,19680228,1967.4,8.1
gNGDP,19680228,1968.1,9.4
gNGDP,19680228,1968.2,9.0
gNGDP,19680327,1967.1,2.2
gNGDP,19680327,1967.2,4.6
gNGDP,19680327,1967.3,8.3
gNGDP,19680327,1967.4,8.1
gNGDP,19680327,1968.1,10.5
gNGDP,19680327,1968.2,8.9
gNGDP,19680424,1967.2,4.6
gNGDP,19680424,1967.3,8.3
gNGDP,19680424,1967.4,8.1
gNGDP,19680424,1968.1,9.9
gNGDP,19680424,1968.2,10.4
gNGDP,19680522,1967.2,4.6
gNGDP,19680522,1967.3,8.3
gNGDP,19680522,1967.4,8.1
gNGDP,19680522,1968.1,9.6
gNGDP,19680522,1968.2,14.1
gNGDP,19680612,1967.2,4.6
gNGDP,19680612,1967.3,8.3
gNGDP,19680612,1967.4,8.1
gNGDP,19680612,1968.1,9.6
gNGDP,19680612,1968.2,10.6
gNGDP,19680612,1968.3,5.9
gNGDP,19680710,1967.3,8.3
gNGDP,19680710,1967.4,8.1
gNGDP,19680710,1968.1,9.6
gNGDP,19680710,1968.2,8.9
gNGDP,19680710,1968.3,4.3
